Checking balance from 1920000 to 3541010
2522880	1477693668	2457107.244652217378653053
2523840	1477707669	2456492.337232268343350417
2524800	1477723332	2456459.825228084454214845
2525760	1477737777	2456151.864329374280706961
2526720	1477751365	2456125.738611723900079827
2527680	1477765357	2456120.798200652854189644
2528640	1477779770	2456077.771802914536762197
2529600	1477794635	2456065.159387497111631857
2530560	1477808912	2455398.451973633518331862
2531520	1477822326	2455398.258515314474488533
2532480	1477835928	2455325.106530277411872911
2533440	1477849031	2455024.182105243738056217
2534400	1477862911	2454367.834409285775687569
2535360	1477876495	2454367.797833281065154692
2536320	1477890008	2454308.97789244456039915
2537280	1477903624	2454304.091338215233206651
2538240	1477917175	2454304.091338215233206651
2539200	1477930932	2453989.493806498997816487
2540160	1477943887	2452083.608552892432326665
2541120	1477958719	2450655.742110664298790668
2542080	1477972868	2449413.56471991812451125
2543040	1477987426	2449413.56471991812451125
2544000	1478001621	2449413.56471991812451125
2544960	1478016970	2449320.66726189913626483
2545920	1478031800	2449011.443058508120076005
2546880	1478045794	2449003.396229843023466881
2547840	1478059466	2448914.87488082977860608
2548800	1478072931	2442459.941569514936298462
2549760	1478086838	2441867.133011057932962283
2550720	1478100916	2441741.164735987693546341
2551680	1478115049	2441738.970175705061573662
2552640	1478128941	2441722.325596005863460151
2553600	1478143328	2441677.034960607777531233
2554560	1478158341	2441648.172502781562305095
2555520	1478171976	2441609.628849321281135326
2556480	1478186465	2441466.633053411686734892
2557440	1478200127	2441448.554056797623340916
2558400	1478213891	2441426.608453971303614123
2559360	1478227501	2441382.718559935802424453
2560320	1478241129	2441382.718559935802424453
2561280	1478255242	2441382.718559935802424453
2562240	1478268992	2441382.718559935802424453
2563200	1478282530	2441382.718559935802424453
2564160	1478297366	2441382.718540945540778745
2565120	1478310998	2441382.718540945053098683
2566080	1478323740	2441382.718540945053098683
2567040	1478336239	2441381.387174373589701926
2568000	1478349037	2441373.340453337272468769
2568960	1478362230	2441207.246482324074711874
2569920	1478376549	2441207.246482324074711874
