Account	Hardfork Balance	Current Balance
0x3486217dc85b8b6fa0f36808241c47449fb3d0dc	169.89	124.2779488
0x4ce2b4153e4ed73e2a2fb4da6960bdc52451843c	169.56	124.0365472
0x0c2bd8cabe467bc0409a9ab84a0d7538580ea3d7	169.4486667	0
0x0f2be3a898bb4585cad526a5395c6cb0fafffb66	168.86	123.5244831
0x4933329d79a6e93a97bde2ee1aba845d4af893b3	168.8	123.4805919
0xdaa567ee110a8b4363207fa61f497a1bcceb5bb3	168.3016427	123.1160335
0x406e81dd1445ffed8cbe17c9a1dda0273da06c48	168.0689655	122.9458255
0x3239b8514c6b96641177391fae66ce7476412d51	168	122.8953758
0xd63b8ae7f1ccc24b44105452cab9566614d8bb40	168	0
0x423b7d9f650add4bdaf6408cc996615015810bc7	167.7268757	122.6955799
0x90e6ad6d6ae60ed546219d63ea0ed6fd11de8aad	167.6030719	0
0x1b5c35845d48715b3a6e699f4977580edd27ac61	167.546	122.5632657
0xfde821238048b1ef3e5efc7a27335b2e94ddcac5	167.2	0
0xdf0840f20bbd122eb9f97a740bfe79e4db0cc36a	167.0563478	122.2050753
0xabf07466822530c0ad9a9025c40c66a6833d04f4	166.6666667	121.9200157
0x8f262b0c91c3d735c0fcfbb6efc3030c4f4130de	166.6666667	121.9200157
0x3a70732a45ad246bb8542985cef3148038bdeb77	166.6	121.8712477
0xd939ac0208e5ed75d2e65b5190a64118acb7784d	166.4269144	121.7446321
0x3448222e12d3a481a4014b6bcd0bbe98643bd77c	166.2962963	121.6490823
0x6e042bd55803f89c65b1004e05db779b54c061c2	166.27	121.6298461
0x08ceb7f71a3d65784bb6c037f2cfe45dbc78fd84	166.25	0
0x0a58b1c9aaf19693813c11b8a20d20c2a8fe8883	166	121.4323356
0xdf4e4be9024eb8a211564685ad967170733b6052	165.66	121.1836188
0x828d407d5a4283a848b08a8bba7e4c4434c6e543	165.6216924	121.1555961
0xe7c99f5abbabea399ef7ca4a6631120241005e0b	165.3333333	120.9446556
0x06247873ed8f34620540d2e99268d09cee243784	165.11	120.7812828
0x151759fcae9dc31fb5f16241127744bde6cc5fd6	164.929089	120.6489427
0x2852bd7aafbf91ec9067af8b3f68f296b86fa9ec	164.9	120.6276635
0xdaca41f44d0cfedc7f57e6f8ec3fbe89832fc8f3	164.71999	120.4959826
0xf2607c9855047276a2c6b738f49e862a69db8d2b	164.675248	120.4632529
0x59a98ecaef6026da879dee6702d45ec9c9a83e63	164.5	120.3350555
0x8223836ca547eed16127b9437cf3fc127b3008d0	164.2845863	120.177476
0x539220697d2b150e971d4f1dd744170a75778fe5	164.1433333	0
0xfa5044952abf6e140a6b2e78cc5107e85e727e9d	163.6	119.6766874
0xe36f1516b6821949c0ebc1b567a1c92cf546aad4	163.0075182	0
0xf20e6a1a9acc44cb7024ee96a8c32a24d4401c7b	163	20.75771296
0x7301507a4a7593394a31a13ea7910f54b59c56dd	163	0
0x75d09acd97c1443f239607a424887d0fc56ae4c6	162.8411886	20.73748866
0x548fad92d1d15987284f190a7b221a8a93cdd968	162.3356314	0
0x96a2e981bb942b06e0fb7f22864e1682c96041c6	162.0932813	118.5744924
0x7a422749d6fbdba0483006f018c1782456452528	161.986	59.93004842
0x016e469cf1e84bdb12761570b9856707c136f850	161.974359	0
0xd1f4825c03148adceaabacbfdd0960fa8ff41cf1	161.4592593	0
0x52f63c5e7b695c00672522999504f7636dec98a4	161.18307	0
0x703a4d0c9bec68c64d6ffdb180ac75fe0e7634e3	161.1018784	20.5159911
0x4d896299ffe8059d2308408ba8b676e8e202a3e0	161.0485329	117.8102379
0xc902fd6f04cd7f7d9a579ac1b5476a9a78d006c8	161.0209628	0
0x43de1115712e5d7c09065a89bf43c4bb4ba01631	161	117.7747352
0x065b155e7ef9e8cba125fde94d975527199bc9fb	161	117.7747352
0x09d390e78faa3eca8c6e3c0bb3c6cbcaf679a44c	161	117.7747352
0x4ce9ea8fb7e6793f8149eb3a22b8698313b475b1	161	117.7747352
0x41df1ed0f154233941aca2c49a52e5e7f1630ede	160.98	0
0x3d2780a651a5a89690b669abf99ec3a6d9875cbb	160.935388	117.7274702
0xb087e72565685ddf7f333b8fe1de5a928a58cc06	160.375	20.42342464
0x47357d6e417202fbedc4d1d514976b6782880348	160	0
0xd2247decaf07c56c1ab9c4b9d3c336965dcc5014	160	117.0432151
0x089efa7d19668c537bde76e12bcbe152a0c30b50	160	117.0432151
0xd9008354dd84209fccdc5d2cb4bb036b36540e2f	159.9893333	117.0354122
0x85c58ba43c3781729b79db5f3e54c54d6be3b28f	159.9	0
0x6c351efec3240a5cc0b7deec1eb82a178a8ab0eb	159.5	116.677455
0xdd159c7b697596ed07b9e2afebf0c0b1ff3ea0f9	159.3	0
0x0a9b454b424c966354898f945dfc761ae46af363	159.161	116.4294697
0x19c1e5666d1cf2be17a46451cb2d94f0c1280c58	158.6153846	116.0303411
0x6f282a2bcdc3e063690f7bf9267140c9351aa21e	158.59	116.0117717
0x02962c7da61ef74652d68ec863a05a43eb9e6968	158.2225569	115.7429798
0xf103219a20fb7fed54c71dd3c79670b8beac83f0	158	0
0xd6745bae27c1c1af65fe275629878ceda6bb8091	158	115.5801749
0x4f1171c067f5860d6eaaf357e111810d7ffbbbe5	158	115.5801749
0xc0524290e2dc6ef0fc492133dcb80418272df4d8	157.8800148	0
0x99b5506136401bad0bece6145f1ddff4d793c111	157.82	115.4485013
0x5b5259fd386f1e332e2d27e95f0af349b7e930cc	157.6496273	0
0xbaef606668b0226f4d406173e92f8f2c61787bbf	157.5718834	115.266999
0x35d3af1525e5f78621a984c8cf9c8d204cae9dd6	157	114.8486548
0xe2bfb12a7b50055620d1fef140631b2ea9a29930	156.82202	0
0x0675dea2a473bd274f96b53a4df7ea4cad40d3d5	156.8	114.7023508
0xaaeeef3f03f33d4026a9d3fbf23f8906fd367606	156.6666667	114.6048148
0xf511525294aedbe68371132b35ca325c430d62a4	156.5174472	114.4956577
0xcad74a446390e12da028f2692d41d544ed656d48	156	114.1171347
0xf05de84471f9fd1908572c789f060e87840fefa8	156	114.1171347
0x7445202f0c74297a004eb3726aa6a82dd7c02fa1	155.75	113.9342547
0xe0ed95d162906a82fb8e8fc06322f3387c859644	155.2064656	57.4218204
0x818490c87821c03eaab85a0bcddd67e5ab0ab345	155.11	113.4660818
0x8b454d830fef179e66206840f8f3d1d83bc32b17	155.02	57.35283362
0xcaaca0188de382ff0b272e912b1e6a383363c7c9	155	0
0x8c744ccc1ed689323531b9a1659168c40cbf55e0	154.9128058	113.3218303
0x3addcb0bb15771dc100dd46b27b9983fb7150974	154.6986172	113.1651471
0x6e75161ae7118abd080d5b3c817b75ca84ff6869	154.6076923	113.0986336
0x5066db2efe69dfb77ebe03619e0ca4a40d1b158d	154	112.6540945
0x7104f48c7d80c0638e33c123a7c4a6f83e0f97ae	153.48	0
0x792fea04186bfd11df5f31206bba6701e9ffc44e	153.39	112.2078673
0x82afd3cad2b006bc4d5d3929bbcbbb50cee96603	153	0
0x6fcb95f52fe1cbbe7113a22bf50a85a94099d563	153	0
0x55d936a15dde1927143407931a517b864a4ab361	152.8662952	111.8247666
0x30bfb1482299dc5910113a8fbac31f0f71d4414d	152.7167098	111.715342
0x167b60d8c5701e143233b80cb27f9004d636a7b7	152.327	111.4302614
0x63ae7376d2e608d6cecfd4c54ca09a6f45eff0f7	152.13278	111.2881856
0xbc9c80142450d873ec07f969b31d3c13ca935b6d	152	111.1910543
0xf57b3d1463f3e0ccf7592532c00ba96a541f01ad	152	111.1910543
0xbf6975ddf78a471b4725f7911f15f2155baa880e	151.95	111.1544783
0x5ef7e3fe3bee5446a5da1c6a90db880403bc9f67	151.9166667	111.1300943
0xc3a9384cc632bef808a8fe0b6419f7f382f08ccb	151.3043478	110.6821708
0xc3f5396cef99112ceadb61eb6e9644cb4e4ac10f	151.254495	0
0x052b38c2e66af0576b61249867e4589f93264dd0	151.1000447	110.5327189
0x1eb53a7bcdf2f8eceb50468005b5bf6f01ba593b	151	110.4595342
0x2f489be0d4beda34417f0f3d18833c1067810124	151	19.22953777
0x0be4c1c879b7a258bfa54d50efc5af78f03ec722	150.9251256	110.4047621
0xe4aab9cb606317e852da10ffe837334d8a1056ba	150.7142857	0
0x7e4fa046cd1f01fe34fa162b2af35e4801b43619	150.5137619	110.1038413
0x570619f058f23f92964d99ad2a83fffc4235f794	150.4930982	0
0x11a2122685082625e15bf248525d61b4c1ca4dc5	150.475	0
0x7be893c431288181dd6ac85e0076a9f4f1c0c186	150.4477113	110.0555239
0x6b0269fb67fae729f8501de5864fac3d64046c20	150.36	0
0x4bfe05cd42412c68a21ae0d7429672ddc2d1bf9d	150.09	109.7938509
0x8554750e39c1045203133e6411be29752517c74a	150.089316	42.52809708
0x8f69b7bbe194e7a34136831b7a5c1f1a7f1a0209	150.0527636	109.7666118
0xcda1fb5572e56be93489d7fd1c8d708b44554999	150.0238095	0
0x3aa200b2a20bcd3b0a3c14f88d42d64bd12d56b9	150.01	109.7353293
0x16e1812e5f89ecc4c68719f6e007d05e24a2fb74	150	109.7280141
0xcf3fbfa1fd32d7a6e0e6f8ef4eab57be34025c4c	150	0
0x7f6577285d05321cd5573e1fda14bec5d7d068a2	150	109.7280141
0x02811cea4062f0987c42eaf62f2d72eb6dccd77f	150	109.7280141
0x25c6e74ff1d928df98137af4df8430df24f07cd7	150	109.7280141
0x49d2c28ee9bc545eaaf7fd14c27c4073b4bb5f1a	150	109.7280141
0x89fe816a1a747afdfd80a0d88fd848c496046d0b	150	19.10218984
0x18043d86e3054373cc92aa88730a74247ad83a8a	150	109.7280141
0x535b4b03e5678b550fd7e1bb68da71d0703fa551	150	109.7280141
0x2f94b35700ab622867cb336c317ec1a5c32a567b	150	109.7280141
0xef42c7b763c1dce4ee6216e64a113e3e3c5202d9	150	55.49558149
0x6d73a527bf999efcf422177b84b7703b4acfd381	150	109.7280141
0xa4465891e35d56403db0911bac6f79b0976ca314	150	0
0x0fe0bbbd31b73bc8505df2678d75e228825e0f20	150	109.7280141
0xb458603126aac5d4e567834c84a0d25cde45b787	150	109.7280141
0xc7f522e109a6466ce2d202f8266d61f1e768effd	150	0
0xb46572e2248b66bbce0c7a5702555c829731aadf	150	109.7280141
0xb8bcee7d673c163e3c7360b9fbd7afd7717ccf79	150	109.7280141
0x2bb6fb2bcd88c12cd3ca133fb4d7ba727f2a317a	150	109.7280141
0x2a085e25b64862f5e68d768e2b0f7a8529858eee	150	0
0xbefbfcc67f3cd25a0c62d6c22ee57978d5330015	150	19.10218984
0x60676e92d18b000509c61de540e6c5ddb676d509	150	109.7280141
0x9f86a066edb61fcb5856de93b75c8c791864b97b	150	109.7280141
0x00cb36d88dbe517f8135ca968f7c57cb1d6c6762	150	0
0x34602224a68048ee9a42121c5e6edcdc5127dcee	150	109.7280141
0x828b10061a800ddd5f632023f3a56c58065f5f90	150	0
0x7fa49a19143797d478d2cfe1662d8a8668b5d29f	150	109.7280141
0x7f5f2cc5ce7c883c893d6c781e8f9d0c6f9c7948	150	109.7280141
0xd153c3fb528dcf603a3857abac67f1c02a022d26	150	109.7280141
0x1bd5a1c09f724383cc7e30af05af157776aa86a5	150	109.7280141
0x3d6ff82c9377059fb30d9215723f60c775c891fe	150	0
0x85e80d1698be259886a8da2e06580b6892f51359	150	109.7280141
0xcbbadfa96b48a45da264b279e68af59eb92f2391	150	109.7280141
0xe150df743af467ab44eaa5dec77cb39a36ddf680	150	0
0xf13811e0445dbb8ee4586161c58d938987671934	150	109.7280141
0x541060fc58c750c40512f83369c0a63340c122b6	150	0
0xcc4f46c35e41a35ba0e0029c416a33417571a5da	150	49.00317765
0x4723347f5833573e53246f87758c188bf96eff2b	150	109.7280141
0x7d1cd61f6153efd679963d101c5c49374989c7e7	150	0
0x3c6fd55d04ad19ca8e21de9963e2b3df48887b1f	150	109.7280141
0x6a1a8e25cb6949674f340884d2a154ae11f08990	150	109.7280141
0x4e69f809372e0243d73fcdebb542a5ae19cbf2cf	150	109.7280141
0xb92dd49d1e82c1f8731a2d15c881e5d409a12f18	150	109.7280141
0xbe0e9c2111ba0c1ea75c6c8ebab50cdf06d4e8b1	150	0
0xbdb57fbed910116da3b685085a27de3faeb04de3	150	109.7280141
0xafdc3c7fa0188f0e78429c9c50d1d682a5653aad	150	109.7280141
0x1cc90876004109cd79a3dea866cb840ac364ba1b	150	109.7280141
0xc8ab34a1891e416f845a740f0203e2186f8bbd09	150	0
0x21f0c9f8b4d7e223ba7c4f19ef731ee42511c2f1	150	109.7280141
0x3d2646829c6c3a564fc589506e10a31cf7f95ea0	150	109.7280141
0xb7c4b016e044b09980ebfc4966af8b2995ca237c	150	55.49558149
0x1639b0e73946e0aa8cf411f16ec1a395d5200332	150	0
0x6a545c917a706fe47f5a6df33aeef0eddad576cb	150	109.7280141
0x14967ee345662a9dc74addfeb3c3657326929609	149.9999	19.10217711
0xbd309dc527522143b70ec25ba8fa4ee32aff122b	149.9999	19.10217711
0xc47d9e6c75d388aeb92574429dad43a148f2f3ea	149.9998	0
0xc6974fd5307490d87365c5a4cd019c434eaae39c	149.9985182	109.7269302
0x21be0ad97f72fca2f4210104ffd0efd966933b41	149.9984182	109.726857
0x7c58e4b63136ba8f3c05bd4c3959983fe5aaefff	149.998	109.7265511
0x081f2ac0c4bb9b265ebd7573755416e48e22dbb1	149.995	109.7243565
0x61633e5cdd1fcef54283a5f4c4868e3310289b6a	149.99	19.10091636
0x584139f519143f940fe1967622e32957e5758286	149.98	19.09964288
0x853576a5e5ed4343a5aa489e667c8cbccd2d2dac	149.975	109.7097261
0xf64529c796dc0ee08ff0cee3f9d1f5d09062f292	149.8	109.5817101
0x68cef7de3ba7b0297c2b47ac245cf682bb850205	149.6666667	109.4841741
0x326c20c47277bfa70651569636f13aac78c0b23a	149.5	109.3622541
0x6f12a790f4c7cb5b618c5934bd875922d9a954f3	149.5	109.3622541
0x7318280f5a8fa35220252ef093587c80f2e8329b	149.3073593	109.2213335
0x13ec08a465d1634d253d607b041753e0547fcf23	149.1666667	0
0x55e8db5887279b77672ebec11e1bdf4c90877560	149	18.97484191
0x233213354b97f51588512d75635ed83cde1cefc0	149	108.996494
0x2469a5a0a6170d9fec50a8818cc3cc24ae3a6c4a	149	0
0x93299fed0843ea66589d74d41d6f5f361d91cfc2	149	108.996494
0xec73ae5b8a6d55addbef1291a79b41c053f62060	148.9944365	108.9924242
0x24bc350aaf456ab3cfd07ef0fef53340d0eba02b	148.99	108.9891788
0x4e232d53b3e6be8f895361d31c34d4762b12c82e	148.5259259	108.6496993
0xc19d1e17307dbbb75490b26e201abaf7f22bc1d7	148.2444444	108.44379
0xf0567a19a7612ddbfbfa7adc5b69c8c39eb392d2	148.1481481	108.3733473
0x33b1003c481f084bda2b3992492448a991619d71	148	0
0xfc5019853b140a623b0b6bebd6b2840ac5a15969	147.9904527	0
0xdaad9081f48589430d655bbbbe79eaf5525dde33	147.8981082	108.190438
0x4ee52420f915638af663213b7832886d49edc723	147.6825182	108.0327296
0x773384f5e1c844537ba2dfb84756591eae97209e	147.6175658	107.9852156
0xd39d56679d041ab5945cf24b08ae0b6b8fb93b65	147.5629819	0
0x5c3b921bc59f192c5eca36450fd8fd42ea2f9dc7	147.2830212	107.7404896
0x0e80ba3e45617fbfe7c54b3740bcc9e9f6ed294d	147.012	107.5422321
0x52e4f4ad205bccaa7683868e1290dd5e186785f8	147	0
0xc97dd623c71e89edc254d2f5de8c61c139d8761c	146.88	107.4456714
0xe17459bd5c75670b45f8bca081cec71ca27d1b42	146.5533424	107.2067148
0x8f2e21f27679cc7bf6a0d10b9e0c675475414530	146.5399	107.1968815
0x852b7bd6925778f99eb15a3283a35a3d9960cea3	146.332255	0
0xc93be29c3e8d9683f55782eadf99e65b6f33101e	145.5619	0
0x0eb58c18263a9ed341a50dfba409754b27c0a4b2	145.5528903	106.474864
0x64d9aefb35aa08c0c705676921a0f613ac031769	145.490132	0
0x16a533930b1ac1d6ffcb2c546c86b725a6f37b07	145.400121	106.3631102
0x55a017a23baa6aca49b123cc3f844b4eb462edc5	145	106.0704137
0x85794c0f8297ddca3f9b6ef108c0e73527c4e15c	145	0
0x33f804ae5d778013359060aa9d66c25343f25619	145	0
0xd034911bfbc251e1506b91278cd7644f548a3f82	145	106.0704137
0x45c15f7a4e3570effae9cba4e4c1dfd7c322aaa0	145	0
0xef96b06726d545e1e43a1ae84147c16172fd64c5	144.9985182	106.0693297
0xd7aa8973f6391ece15d5cda48adeb95f9fea6330	144.8658	0
0x264c0eb152a42cf2c9f6d94b72d77f7bc9b6fc58	144.8524862	0
0xeb159ac22845f3f8ce523079c9da5c8d088ccd66	144.4612426	0
0xd702b362f4929d8b08ebccb37b1c63d06495bcea	144.19	105.4778824
0x15e49dc2a01b03544b9fc130f697ec6345272d29	144.1666667	105.4608136
0x83d3e2737b9e54905498960441846ca35f9a30b2	144.137931	105.4397929
0x14afd9a49285d62bc8fd33fc94c1b7c98437e0c9	144	53.27575823
0x1418205d2c4c1cb9b99c15a16af0d79533483f86	143.9989216	105.3381047
0xdd67e6b7d52c6c9edeb9d9338ddb26d2b4881646	143.9	105.2657416
0x511eb64591835b5d4c87c34546f299ae837e1313	143.7245967	105.1374305
0x9da22395fea71beaf97c5f21b5821cf8f08d2b75	143.6818182	0
0xb906d7a5f40ebee8811d7f0d3b2f107ffd565f52	143.5667006	105.0219263
0x6228625d3026720d8033bcc7f37b6a62c87992aa	143.5	104.9731335
0x716ad3c33a9b9a0a18967357969b94ee7d2abc00	143.393132	104.8949574
0x99ca2b1b0c4b12305061347f6b89aab3df339259	143.3333333	104.8512135
0x028d9e374426a500319b5662786ca59eb498f01c	143.3234111	0
0x743333078614f16069fc8947236e1c79d6ed1989	143.0321839	104.6309166
0x73e9084d9ae5a335175000784d95bbfcafb98195	143	104.6073735
0xfafc68eba74360754153804558816f392870cadd	143	104.6073735
0x24e1ab750259b912b4376dbee6c7d2e06d9bc2b7	142.6265635	0
0x1a684eccdb6f05c6170ba3154c78278ec7731249	142.1800948	104.0075963
0x11fe313e5ad174ab1718407f358846fd0bb3a4e9	142.0155632	46.39475917
0x8edc39de8f8f5c3926260b2c1336821e67767aea	142	103.8758534
0x090b22e9d05da4cee430892282c912e0ec23afb6	141.985	0
0x4acc3b0a2dfd0a38f75ee55caa0f5503027c516c	141.6966077	103.6539158
0x3b3b7aa6e7deb65ef4fc4b44f717f7c674934e54	141.3371266	103.3909482
0x4a7f2287772799b7cb20691df4169edb017230b8	141.3138462	0
0xe901be80034fa9ab0a0f6299461ce839ec0fee31	141.1499	103.2539881
0x3f7384dcd0c601010d41a6456a0c59939ae0935b	140.941315	103.1014041
0x0e91b2f0dd95511c08497fd16d38a154645ac419	140.810525	103.0057285
0xf8c41fce8460a392d22f441835e653d2f9fa8caa	140.7818182	0
0xa70299ce2ab76da4bb686c867774edcfaae08492	140.6533333	102.8907397
0x4f9de4ff5f280f54f73655dd593a7cbb7444ef9e	140.2327113	102.5830462
0x88d47789d17100a9f04be6272fd1943186d5f215	140	102.4128132
0x2910d45161ebfe5f6143a8db07ed66a5b315e388	140	102.4128132
0x92108632fee7d6eeedaae93006f90b477d672fb5	140	51.79587606
0x30e5ae56a83f4cc5c3003988a6d05b085914ada1	140	0
0xaa09ad1e152e66b76613fa2782888b5063a7cd03	140	102.4128132
0x86b14834b84a635eb5dec218aea1ea34b0ba505b	140	102.4128132
0xd60651e393783423e5cc1bc5f889e44ef7ea243e	140	51.79587606
0x2fea98039a99fc79095e82e314c40f42425975d9	140	0
0xe5a384673b2ba549a9253d43db0b3e448d40628d	139.8368768	0
0x49e6a5f77804894ff306375419fe254cf5f12487	139.8239	102.2839925
0x281b1317ff76231bb132fed6332a89ee8cf209f2	139.3954023	101.9705378
0x0a29ce1215a2eb77555c7270b61e3f5f454e12af	139.34827	101.9360596
0x833e60c081e84eb69070e075af489b0bc337df61	139.3415182	0
0x40db1278d5d1a4f79fe6b5a5bbf357aad0457187	139.1304348	0
0x149f70cecb479d277b281a140be5de5fde1dfe03	139.1137566	101.7645083
0x7e8f96cc29f57b0975120cb593b7dd833d606b53	139.0952381	101.7509617
0x1466cf205c87bf1abe39b0c92702d589a0e61a9d	139.0434783	101.7130983
0xde69f567a82a1e6104689123c225bb1fb224a8d4	138.995	101.6776355
0x86aae355ee640615cfb403f17f48c1a782bb9b84	138.9828882	101.6687754
0xe7b91716ca940104877b1958c5d4f93d486a484c	138.6333333	101.4130691
0xdeb1bc34d86d4a4dde2580d8beaf074eb0e1a244	138.5281385	0
0x7a2af2500f94c75cb94d52f1889da3588f9cc97f	138.3	0
0x1aea860d5e763adff4cd473ee7b98f7e81072b9b	138.056124	100.9908289
0xc959d8fc9fc194f999e3a62baaf0286f4d4ae629	138	0
0x04d364c6a787c8e3c5b45b05d9b87c1d82ef6e1c	137.9368143	100.9035514
0x3707bfc12c8dfe92cdde5e8b9a8d7bc393d52321	137.862069	100.8488737
0xbeb02e85b85cddbd356e4001cc493a8348d6978b	137.8	100.803469
0x174f1acdecd22788bf73080453728389fa81ba9e	137.4885878	100.5756647
0x947ec8aa55151899cb64282db6af9aa2b73ac4a3	137.4371322	100.5380239
0x354ee741d4ef4c9d19ddb21a0e829aca9b669d71	137.2110221	100.3726198
0x78026744bf184c33ad99507e7fe5a28e0d7df1c6	137.0099	0
0xbe6c5d92310baac743f8a19f29f3cfd5b70f4d18	136.9943182	0
0xf678acf4727d4841393b0c8b7006f3c345e23e9e	136.99	100.2109377
0x900194c4b1074305d19de405b0ac78280ecaf967	136	99.48673281
0x436ce80009a405d469fa51b70f0707ac7281d6c3	135.8998	99.4134345
0x685aff51df1ed74a9dcf7b235cfe1219e94ae1ad	135.85	99.3770048
0x41baf1be7a181c93435878e619e28cb07e631957	135	98.75521272
0x7428cc2e0c01dc816f05f7f330473271a3909edf	134.8710409	98.66087654
0x9370a26b62a59022bc7be85b8f78ce80232c7ac0	134.8	98.6089087
0x9a2e909ea9cadce44d4cbdf0c8b1f9b2edf08a28	134.6124408	98.47170539
0x70ef0c50fc533c474845d2d806fbb266a93175ba	134.5482277	98.4247322
0x8e94ec136b0cae0ba8cd5574fa6dc357207fe899	134.5384615	98.41758806
0x9c2be4f87186c8dfff847bd7a3b20dff6e58f295	134	98.02369262
0x8ff8c71f8171e9366ea172723063f5d8deadf990	134	0
0x4f54b5ac6d53b306fed6a136fb6744e06390b5d5	134	98.02369262
0x4894232ac89323f0e695162378f9e2b3f2b5b30c	134	98.02369262
0x2b85069da7a89a01430f4c5efab311ab681aae8a	134	98.02369262
0x81d00e77b44ad27cb6ebe1e28a163e4f65ce2d9c	133.9333333	0
0xbc96029b536da491fd99e68d2421f2e6b9041710	133.8	0
0x09d2409c4734602854f9e453f504fdf6d2745e8d	133.6885182	0
0x6d015a164857b60a62d5919a216574e85c7a4287	133.5	17.00094896
0x559194304f14b1b93afe444f0624e053c23a0009	133.3333333	97.53601256
0x284973c5c16b479d3efb4a9a2d9c96052ba3a29a	133.3333333	97.53601256
0x1e2683322af6f316a53b6e7e3efd8f605ab2afcf	133.3333333	97.53601256
0x2e16093a9315e6117964a65ffadc34d70c165f6a	133.3333333	0
0x9305d6b9b6510fa8a6252d8b3ff71a8c2d14c174	133.3333333	0
0x25669d9eabb2e886fcf451f6f1a69a9211126d4a	133.3333333	97.53601256
0xa064ddada9d06e4ffcf306b13b71eefa1c3cecc7	133.3333333	97.53601256
0x0999ec4d1e64f7492ec8b7f569f91a73c9bd14ea	133.3266667	0
0x2bcafa4661c7260beabb897a53ba20e4742bd3d0	133.2222222	97.45473255
0xff631465b2ca6c6a0ad7bbfac101598098632584	133.1332333	0
0xf83db9d467a5b6f5444ab99e90548d27576347b0	133.10153	0
0x52f61f130eab8d22cf40f5c685e2a501ce42b1c2	133	97.29217253
0x7d20bb5d2ca0c26524a7cbd3e06d7328f9321080	133	0
0x52eea3c6ff6e03f264895f0071f592b1c209dad9	133	0
0x3ab80d04d099003eb0a9ac5258819e2be8618245	132.9166667	0
0xa1e34c2d641d32e98514c7461d577b5424f017b0	132.4	96.85326047
0xd015f6fcb84df7bb410e8c8f04894a881dcac237	132.1810287	16.83298069
0x424b24964aaaf0764e6db5496d1165899009cbbb	132.10667	96.63868368
0x4dc370b574f9d3d63a3b34d1b77dd7cf77a56e93	132.0399299	96.58986192
0xfd3429c935e881cf71e060ce8846138422f747d3	132	96.56065244
0xbe2471a67f6047918772d0e36839255ed9d691ae	132	96.56065244
0x38abcb937cda15b0d86d25da114bbca65800a5eb	131.7268966	0
0xc3e65710ebc3d0e01fa36676c070b1fc7a6942be	131.71	96.34851161
0xeddbaafbc21be8f25562f1ed6d05d6afb58f02c2	131.4159265	0
0x31ea12d49a35a740780ddeeaece84c0835b26270	131.3333333	96.07297237
0x499f2158ad817254e3aaa43484197380590e7c5e	131.3043478	96.05176889
0x7b2f379742185c246e8977c453495ea79026ac7b	130.5067	95.46827348
0xca082c4615e5e171d8aef9b681f829c7ab80046c	130.4347826	95.41566446
0x3306351be2a7af85a015efa62ec0255b3b91f420	130.426087	0
0x1a90594cfc0f16c7833699117add1c2a552ad40d	130.3235182	0
0xbaed532ec78c440abb51ad325b1593ef72c03bf3	130.2765747	0
0x0dd3cf869ed9a3661f9e94a4de5ab0aa0ab95a1f	130.0320076	95.12102645
0x16a9e9b73ae98b864d1728798b8766dbc6ea8d12	130.003913	95.10047472
0xbde6e2ccf6f6eeb8225cdebc236b2c13cfe7b08e	130	95.09761225
0x7a572856da6f9d19c7396a1c0174708cbb745203	130	0
0xce994ccfc9e2589c2a214f96176aa10cc54cb9ea	130	0
0x312b886572f47efbd39c8102359785d87f45f521	130	0
0xce093c4f4746c695e9b4864a1cb51ac0c8065b69	130	95.09761225
0x44ba1970d206407bb8d85d363c01b197442eda36	130	0
0x845c29531c0bc90dc3d205192820aac237df233a	130	0
0x924c251902924c7dbd4cbf166d42757fb2d146cb	130	95.09761225
0x20cf95656bbda0b194509f15ba9bf63c5747db5f	130	95.09761225
0x7e47f0032645e09ada66fa31f313125575045ab7	130	95.09761225
0xd15c840073a905976a8a79aaa5cbd2c1d915db79	129.9999	95.0975391
0xf438098390ee77a44b0fce806e98374e18167586	129.9818182	0
0x02a34f361a5bfca69a171da2603a896124b9b2b1	129.9066667	48.06164004
0xe449b494a5ccffd9b8788fc7c7602f91cfbf3011	129.803924	94.95417871
0x92e4c89d7b5c381ce41ab5c5ef59952447efdafd	129.71	0
0x153c08aa8b96a611ef63c0253e2a4334829e579d	129.3526092	94.62403284
0xc85de526f9eef628fa434a1de0ad14e5eb9ac126	129.1065985	94.44407111
0xdd740c396c7cd844527acfa056ac786cd0c584c4	128.6641346	94.1203999
0xdbc2b3fbc5cbd125bb42b49519a5f01f58c9ed62	128.5384615	94.02846749
0x17c87090f1d7130c5d807bec152655b0e5fac537	128.3040554	0
0x0786f6f3a1e74128b7c8046bbaff1a5866fc9102	128	93.63457206
0x417f354f1da89d7c4f4fa2a4d4a6860bec909862	128	93.63457206
0xfd6768caefd1edd19f374cf162ef5fd86fb93071	128	93.63457206
0xc11fd4083de2bc17228841e70c1a8c76fc5d097c	127.976	93.61701558
0x53f3ca3a61005209f1bed57d70ba16e04048392d	127.75	93.45169204
0x16bed9f82e813685da1ca6213750fde25676af22	127.7	16.26233095
0x4af9db1c4c775b7964924c2d4790ec053f1e7921	127.4791	93.25352324
0x8d50ba8de745cac6bd8f2085103ae9c3f006851b	127.4475759	0
0xb08ad7f3e1eaadb5d5bcea295cbfa18e0823f80c	126.8833333	92.81770795
0xcadd71630bdab370260d80740a56b6f152a43b3b	126.8720446	0
0x251ef0134881246f6bc39554c2016f309edadb03	126.4752882	92.51921472
